victim_id,worthless_death_count,total_deaths,worthless_death_ratio
2454.0,10,12,0.8333333333333334
2455.0,8,21,0.38095238095238093
2456.0,210,385,0.5454545454545454
2457.0,8,24,0.3333333333333333
2458.0,37,54,0.6851851851851852
2459.0,49,80,0.6125
2460.0,38,61,0.6229508196721312
2461.0,37,62,0.5967741935483871
2462.0,3,3,1.0
2463.0,8,11,0.7272727272727273
2464.0,289,525,0.5504761904761905
2465.0,6,8,0.75
2466.0,97,192,0.5052083333333334
2467.0,12,21,0.5714285714285714
2468.0,8,12,0.6666666666666666
2469.0,68,122,0.5573770491803278
2470.0,282,502,0.5617529880478087
2471.0,83,146,0.5684931506849316
2472.0,8,14,0.5714285714285714
2473.0,10,17,0.5882352941176471
2474.0,8,10,0.8
2475.0,256,458,0.5589519650655022
2476.0,260,434,0.5990783410138248
2477.0,8,13,0.6153846153846154
2478.0,36,57,0.631578947368421
2479.0,343,597,0.5745393634840871
2480.0,33,45,0.7333333333333333
2481.0,217,365,0.5945205479452055
2482.0,14,22,0.6363636363636364
2483.0,32,51,0.6274509803921569
2484.0,100,217,0.4608294930875576
2485.0,16,31,0.5161290322580645
2486.0,13,20,0.65
2487.0,323,551,0.5862068965517241
2488.0,37,59,0.6271186440677966
2489.0,21,38,0.5526315789473685
2490.0,301,509,0.5913555992141454
2491.0,98,160,0.6125
2492.0,194,303,0.6402640264026402
2493.0,443,756,0.5859788359788359
2494.0,3,3,1.0
2495.0,97,165,0.5878787878787879
2496.0,59,102,0.5784313725490197
2497.0,34,66,0.5151515151515151
2498.0,138,249,0.5542168674698795
2499.0,127,197,0.6446700507614214
2500.0,30,60,0.5
2501.0,39,64,0.609375
2502.0,89,135,0.6592592592592592
2503.0,47,77,0.6103896103896104
2504.0,128,204,0.6274509803921569
2505.0,26,45,0.5777777777777777
2506.0,3,8,0.375
2507.0,18,30,0.6
2508.0,45,92,0.4891304347826087
2509.0,52,109,0.47706422018348627
2510.0,6,10,0.6
2511.0,39,59,0.6610169491525424
2512.0,57,88,0.6477272727272727
2513.0,34,58,0.5862068965517241
2514.0,6,10,0.6
2515.0,173,306,0.565359477124183
2516.0,45,73,0.6164383561643836
2517.0,24,44,0.5454545454545454
2518.0,40,58,0.6896551724137931
2519.0,36,53,0.6792452830188679
2520.0,5,11,0.45454545454545453
2521.0,52,85,0.611764705882353
2522.0,19,32,0.59375
2523.0,13,29,0.4482758620689655
2524.0,263,509,0.5166994106090373
2525.0,23,33,0.696969696969697
2526.0,320,612,0.5228758169934641
2527.0,6,10,0.6
2528.0,495,932,0.5311158798283262
2529.0,85,154,0.551948051948052
2530.0,273,490,0.5571428571428572
2531.0,112,192,0.5833333333333334
2532.0,32,50,0.64
2533.0,65,107,0.6074766355140186
2534.0,96,168,0.5714285714285714
2535.0,21,37,0.5675675675675675
2536.0,167,266,0.6278195488721805
2537.0,286,524,0.5458015267175572
2538.0,134,217,0.6175115207373272
2539.0,43,73,0.589041095890411
2540.0,26,44,0.5909090909090909
2541.0,21,39,0.5384615384615384
2542.0,21,33,0.6363636363636364
2543.0,72,107,0.6728971962616822
2544.0,46,76,0.6052631578947368
2545.0,71,118,0.6016949152542372
2546.0,13,20,0.65
2547.0,75,110,0.6818181818181818
2548.0,92,176,0.5227272727272727
2549.0,130,199,0.6532663316582915
2550.0,271,480,0.5645833333333333
2551.0,23,41,0.5609756097560976
2552.0,63,130,0.4846153846153846
2553.0,308,530,0.5811320754716981
2554.0,74,140,0.5285714285714286
2555.0,52,82,0.6341463414634146
2556.0,108,200,0.54
2557.0,284,519,0.5472061657032755
2558.0,36,78,0.46153846153846156
2559.0,44,68,0.6470588235294118
2560.0,235,440,0.5340909090909091
2561.0,22,42,0.5238095238095238
2562.0,68,117,0.5811965811965812
2563.0,10,15,0.6666666666666666
2564.0,255,430,0.5930232558139535
2565.0,3,7,0.42857142857142855
2566.0,133,258,0.5155038759689923
2567.0,112,196,0.5714285714285714
2568.0,250,491,0.5091649694501018
2569.0,304,474,0.6413502109704642
2570.0,227,394,0.5761421319796954
2571.0,271,558,0.48566308243727596
2572.0,327,609,0.5369458128078818
2573.0,428,793,0.5397225725094578
2574.0,351,587,0.5979557069846678
2575.0,350,555,0.6306306306306306
2576.0,106,239,0.4435146443514644
2577.0,146,286,0.5104895104895105
2578.0,17,33,0.5151515151515151
2579.0,15,25,0.6
2580.0,77,116,0.6637931034482759
2581.0,29,47,0.6170212765957447
2582.0,25,41,0.6097560975609756
2583.0,64,117,0.5470085470085471
2584.0,63,125,0.504
2585.0,216,380,0.5684210526315789
2586.0,82,136,0.6029411764705882
2587.0,51,83,0.6144578313253012
2588.0,8,15,0.5333333333333333
2589.0,179,318,0.5628930817610063
2590.0,376,705,0.5333333333333333
2591.0,18,32,0.5625
2592.0,2,8,0.25
2593.0,28,47,0.5957446808510638
2594.0,8,13,0.6153846153846154
2595.0,381,715,0.5328671328671328
2596.0,396,763,0.5190039318479686
2597.0,61,97,0.6288659793814433
2598.0,30,60,0.5
2599.0,219,428,0.5116822429906542
2600.0,201,364,0.5521978021978022
2601.0,188,320,0.5875
2602.0,4,6,0.6666666666666666
2603.0,269,532,0.5056390977443609
2604.0,277,449,0.6169265033407573
2605.0,40,64,0.625
2606.0,74,114,0.6491228070175439
2607.0,54,74,0.7297297297297297
2608.0,50,88,0.5681818181818182
2609.0,63,104,0.6057692307692307
2610.0,45,86,0.5232558139534884
2611.0,67,98,0.6836734693877551
2612.0,74,150,0.49333333333333335
2613.0,231,427,0.5409836065573771
2614.0,219,435,0.503448275862069
2615.0,20,29,0.6896551724137931
2616.0,46,61,0.7540983606557377
2617.0,67,99,0.6767676767676768
2618.0,290,487,0.5954825462012321
2619.0,99,166,0.5963855421686747
2620.0,56,113,0.49557522123893805
2621.0,74,115,0.6434782608695652
2622.0,10,13,0.7692307692307693
2623.0,203,363,0.559228650137741
2624.0,70,128,0.546875
2625.0,412,630,0.653968253968254
2626.0,40,61,0.6557377049180327
2627.0,189,355,0.532394366197183
2628.0,192,284,0.676056338028169
2629.0,29,59,0.4915254237288136
2630.0,318,549,0.5792349726775956
2631.0,185,341,0.5425219941348973
2632.0,1,1,1.0
2633.0,60,94,0.6382978723404256
2634.0,19,37,0.5135135135135135
2635.0,77,145,0.5310344827586206
2636.0,37,69,0.5362318840579711
2637.0,44,66,0.6666666666666666
2638.0,54,98,0.5510204081632653
2640.0,67,108,0.6203703703703703
2641.0,139,225,0.6177777777777778
2642.0,27,41,0.6585365853658537
2643.0,172,287,0.5993031358885017
2644.0,217,388,0.5592783505154639
2645.0,17,29,0.5862068965517241
2646.0,16,30,0.5333333333333333
2647.0,26,32,0.8125
2648.0,27,39,0.6923076923076923
2649.0,266,454,0.5859030837004405
2650.0,173,312,0.5544871794871795
2652.0,140,228,0.6140350877192983
2653.0,31,65,0.47692307692307695
2654.0,22,30,0.7333333333333333
2655.0,38,46,0.8260869565217391
2656.0,52,72,0.7222222222222222
2657.0,24,41,0.5853658536585366
2658.0,12,22,0.5454545454545454
2659.0,26,45,0.5777777777777777
2660.0,79,149,0.5302013422818792
2661.0,7,15,0.4666666666666667
2662.0,222,397,0.5591939546599496
2663.0,9,19,0.47368421052631576
2664.0,6,12,0.5
2666.0,1,3,0.3333333333333333
2667.0,1,2,0.5
2668.0,7,7,1.0
2669.0,101,195,0.517948717948718
2670.0,36,50,0.72
2671.0,108,176,0.6136363636363636
2672.0,6,15,0.4
2673.0,87,176,0.4943181818181818
2674.0,65,113,0.5752212389380531
2675.0,11,23,0.4782608695652174
2676.0,180,300,0.6
2677.0,3,4,0.75
2678.0,14,30,0.4666666666666667
2679.0,18,37,0.4864864864864865
2680.0,55,99,0.5555555555555556
2681.0,111,171,0.6491228070175439
2682.0,119,207,0.5748792270531401
2683.0,23,37,0.6216216216216216
2684.0,0,5,0.0
2685.0,57,98,0.5816326530612245
2686.0,89,139,0.6402877697841727
2687.0,16,37,0.43243243243243246
2688.0,164,312,0.5256410256410257
2690.0,509,886,0.5744920993227991
2691.0,42,76,0.5526315789473685
2692.0,58,85,0.6823529411764706
2693.0,183,264,0.6931818181818182
2694.0,74,152,0.4868421052631579
2695.0,274,445,0.6157303370786517
2696.0,4,5,0.8
2697.0,130,257,0.5058365758754864
2698.0,72,114,0.631578947368421
2699.0,161,274,0.5875912408759124
2700.0,89,151,0.5894039735099338
2701.0,5,9,0.5555555555555556
2702.0,60,111,0.5405405405405406
2703.0,369,612,0.6029411764705882
2704.0,67,105,0.638095238095238
2705.0,8,11,0.7272727272727273
2706.0,27,43,0.627906976744186
2707.0,33,52,0.6346153846153846
2708.0,6,14,0.42857142857142855
2709.0,9,12,0.75
2710.0,2,4,0.5
2711.0,17,31,0.5483870967741935
2712.0,6,8,0.75
2713.0,11,14,0.7857142857142857
2714.0,17,23,0.7391304347826086
2715.0,167,299,0.5585284280936454
2716.0,46,84,0.5476190476190477
2717.0,11,20,0.55
2718.0,282,490,0.5755102040816327
2719.0,220,378,0.582010582010582
2720.0,34,61,0.5573770491803278
2721.0,129,253,0.5098814229249012
2722.0,256,466,0.5493562231759657
2723.0,255,414,0.6159420289855072
2724.0,155,282,0.549645390070922
2725.0,133,189,0.7037037037037037
2726.0,54,80,0.675
2727.0,114,207,0.5507246376811594
2728.0,11,19,0.5789473684210527
2729.0,19,34,0.5588235294117647
2730.0,10,22,0.45454545454545453
2731.0,52,99,0.5252525252525253
2732.0,161,291,0.5532646048109966
2733.0,250,447,0.5592841163310962
2734.0,351,571,0.6147110332749562
2735.0,181,294,0.6156462585034014
2736.0,34,58,0.5862068965517241
2737.0,52,81,0.6419753086419753
2738.0,209,420,0.4976190476190476
2739.0,266,456,0.5833333333333334
2740.0,203,352,0.5767045454545454
2741.0,426,784,0.5433673469387755
2742.0,16,19,0.8421052631578947
2743.0,361,671,0.5380029806259314
2744.0,13,19,0.6842105263157895
2745.0,234,347,0.6743515850144092
2746.0,239,433,0.5519630484988453
2747.0,16,24,0.6666666666666666
2748.0,181,314,0.5764331210191083
2749.0,167,317,0.526813880126183
2750.0,133,198,0.6717171717171717
2751.0,75,102,0.7352941176470589
2752.0,8,9,0.8888888888888888
2753.0,94,133,0.706766917293233
2754.0,7,7,1.0
2755.0,38,63,0.6031746031746031
2756.0,46,71,0.647887323943662
2757.0,8,13,0.6153846153846154
2758.0,5,8,0.625
2759.0,19,28,0.6785714285714286
2760.0,165,279,0.5913978494623656
2761.0,255,451,0.565410199556541
2762.0,19,34,0.5588235294117647
2763.0,212,370,0.572972972972973
2764.0,398,679,0.5861561119293078
2765.0,103,176,0.5852272727272727
2766.0,6,7,0.8571428571428571
2767.0,118,197,0.5989847715736041
2768.0,53,100,0.53
2769.0,62,128,0.484375
2770.0,82,134,0.6119402985074627
2771.0,2,2,1.0
2772.0,95,199,0.47738693467336685
2773.0,27,46,0.5869565217391305
2774.0,50,77,0.6493506493506493
2775.0,96,166,0.5783132530120482
2776.0,129,280,0.4607142857142857
2777.0,20,29,0.6896551724137931
2778.0,42,66,0.6363636363636364
2779.0,137,211,0.6492890995260664
2780.0,419,775,0.5406451612903226
2781.0,122,212,0.5754716981132075
2782.0,52,99,0.5252525252525253
2783.0,8,10,0.8
2784.0,16,23,0.6956521739130435
2785.0,177,298,0.5939597315436241
2786.0,427,727,0.5873452544704264
2787.0,312,504,0.6190476190476191
2788.0,329,671,0.4903129657228018
2789.0,5,10,0.5
2790.0,163,279,0.5842293906810035
2791.0,342,583,0.5866209262435678
2792.0,6,11,0.5454545454545454
2793.0,299,510,0.5862745098039216
2794.0,94,161,0.5838509316770186
2795.0,10,16,0.625
2796.0,16,19,0.8421052631578947
2797.0,287,442,0.6493212669683258
2798.0,317,599,0.5292153589315526
2799.0,8,14,0.5714285714285714
2800.0,99,152,0.6513157894736842
2801.0,31,50,0.62
2802.0,74,99,0.7474747474747475
2803.0,302,496,0.6088709677419355
2804.0,330,581,0.5679862306368331
2805.0,342,652,0.5245398773006135
2806.0,83,141,0.5886524822695035
2807.0,5,15,0.3333333333333333
2808.0,8,11,0.7272727272727273
2809.0,7,17,0.4117647058823529
2810.0,452,823,0.5492102065613609
2811.0,5,11,0.45454545454545453
2812.0,251,432,0.5810185185185185
2813.0,279,444,0.6283783783783784
2814.0,228,453,0.5033112582781457
2815.0,168,263,0.6387832699619772
2816.0,61,86,0.7093023255813954
2817.0,453,723,0.6265560165975104
2818.0,11,12,0.9166666666666666
2819.0,7,8,0.875
2820.0,16,30,0.5333333333333333
2821.0,449,773,0.5808538163001293
2822.0,23,42,0.5476190476190477
2823.0,299,482,0.6203319502074689
2824.0,313,575,0.5443478260869565
2825.0,204,331,0.6163141993957704
2826.0,18,24,0.75
2827.0,57,87,0.6551724137931034
2828.0,11,17,0.6470588235294118
2829.0,325,603,0.538971807628524
2830.0,331,508,0.6515748031496063
2831.0,62,95,0.6526315789473685
2832.0,281,477,0.589098532494759
2833.0,21,30,0.7
2834.0,13,19,0.6842105263157895
2835.0,15,20,0.75
2836.0,13,17,0.7647058823529411
2837.0,9,13,0.6923076923076923
2838.0,5,8,0.625
2839.0,8,16,0.5
2840.0,7,11,0.6363636363636364
2841.0,9,15,0.6
2842.0,9,14,0.6428571428571429
2843.0,6,6,1.0
2844.0,17,19,0.8947368421052632
2845.0,10,14,0.7142857142857143
2846.0,5,13,0.38461538461538464
2847.0,5,9,0.5555555555555556
2848.0,5,16,0.3125
2849.0,10,16,0.625
2850.0,14,16,0.875
2851.0,2,6,0.3333333333333333
2852.0,2,5,0.4
2853.0,0,3,0.0
2854.0,11,18,0.6111111111111112
2855.0,14,16,0.875
2856.0,5,11,0.45454545454545453
2857.0,12,15,0.8
2858.0,8,15,0.5333333333333333
2859.0,5,6,0.8333333333333334
2860.0,17,26,0.6538461538461539
2861.0,1,1,1.0
2862.0,11,14,0.7857142857142857
2863.0,195,309,0.6310679611650486
2864.0,115,231,0.49783549783549785
2865.0,532,943,0.5641569459172853
2866.0,125,194,0.6443298969072165
2867.0,90,135,0.6666666666666666
2868.0,84,130,0.6461538461538462
2869.0,88,142,0.6197183098591549
2870.0,113,164,0.6890243902439024
2871.0,259,471,0.5498938428874734
2872.0,125,215,0.5813953488372093
2873.0,72,121,0.5950413223140496
2874.0,245,428,0.572429906542056
2875.0,154,268,0.5746268656716418
2876.0,165,278,0.5935251798561151
2877.0,265,522,0.5076628352490421
2878.0,33,59,0.559322033898305
2879.0,230,366,0.6284153005464481
2880.0,100,190,0.5263157894736842
2881.0,104,172,0.6046511627906976
2882.0,155,267,0.5805243445692884
2883.0,72,113,0.6371681415929203
2884.0,65,107,0.6074766355140186
2885.0,258,438,0.589041095890411
2886.0,103,158,0.6518987341772152
2887.0,297,510,0.5823529411764706
2888.0,120,226,0.5309734513274337
2889.0,77,130,0.5923076923076923
2890.0,38,49,0.7755102040816326
2891.0,233,427,0.5456674473067916
2892.0,292,535,0.5457943925233645
2893.0,100,189,0.5291005291005291
2894.0,242,483,0.5010351966873706
2895.0,58,96,0.6041666666666666
2896.0,242,404,0.599009900990099
2897.0,48,93,0.5161290322580645
2898.0,152,255,0.596078431372549
2899.0,49,79,0.620253164556962
2900.0,154,306,0.5032679738562091
2901.0,78,115,0.6782608695652174
2902.0,73,112,0.6517857142857143
2903.0,131,218,0.6009174311926605
2904.0,18,27,0.6666666666666666
2905.0,30,52,0.5769230769230769
2906.0,4,5,0.8
2907.0,58,76,0.7631578947368421
2908.0,82,130,0.6307692307692307
2909.0,253,520,0.48653846153846153
2910.0,383,661,0.5794251134644478
2911.0,309,615,0.5024390243902439
2912.0,212,336,0.6309523809523809
2913.0,177,337,0.5252225519287834
2914.0,221,406,0.5443349753694581
2915.0,3,6,0.5
2916.0,78,127,0.6141732283464567
2917.0,65,127,0.5118110236220472
2918.0,37,77,0.4805194805194805
2919.0,119,217,0.5483870967741935
2920.0,13,26,0.5
2921.0,110,197,0.5583756345177665
2922.0,55,88,0.625
2923.0,86,146,0.589041095890411
2924.0,19,32,0.59375
2925.0,8,9,0.8888888888888888
2926.0,30,49,0.6122448979591837
2927.0,25,44,0.5681818181818182
2928.0,154,275,0.56
2929.0,33,58,0.5689655172413793
2930.0,30,47,0.6382978723404256
2931.0,36,45,0.8
2932.0,42,71,0.5915492957746479
2933.0,321,617,0.520259319286872
2934.0,155,263,0.5893536121673004
2935.0,40,68,0.5882352941176471
2936.0,50,113,0.4424778761061947
2937.0,76,127,0.5984251968503937
2938.0,39,69,0.5652173913043478
2939.0,68,122,0.5573770491803278
2940.0,78,143,0.5454545454545454
2941.0,21,39,0.5384615384615384
2942.0,99,160,0.61875
2943.0,113,206,0.5485436893203883
2944.0,102,181,0.56353591160221
2945.0,97,180,0.5388888888888889
2946.0,100,174,0.5747126436781609
2947.0,26,45,0.5777777777777777
2948.0,273,427,0.639344262295082
2949.0,74,147,0.5034013605442177
2950.0,68,117,0.5811965811965812
2951.0,42,68,0.6176470588235294
2952.0,263,456,0.5767543859649122
2953.0,64,130,0.49230769230769234
2954.0,60,86,0.6976744186046512
2955.0,25,30,0.8333333333333334
2956.0,27,38,0.7105263157894737
2957.0,66,133,0.49624060150375937
2958.0,208,448,0.4642857142857143
2959.0,2,2,1.0
2960.0,316,576,0.5486111111111112
2961.0,23,53,0.4339622641509434
2962.0,68,109,0.6238532110091743
2963.0,21,53,0.39622641509433965
2964.0,187,353,0.5297450424929179
2965.0,85,127,0.6692913385826772
2966.0,71,116,0.6120689655172413
2967.0,316,618,0.511326860841424
2968.0,179,339,0.528023598820059
2969.0,201,354,0.5677966101694916
2970.0,205,338,0.606508875739645
2971.0,189,329,0.574468085106383
2972.0,151,254,0.594488188976378
2973.0,287,485,0.5917525773195876
2974.0,82,144,0.5694444444444444
2975.0,103,184,0.5597826086956522
2976.0,204,343,0.5947521865889213
2977.0,43,77,0.5584415584415584
2978.0,81,138,0.5869565217391305
2979.0,45,84,0.5357142857142857
2980.0,234,387,0.6046511627906976
2981.0,38,65,0.5846153846153846
2982.0,26,53,0.49056603773584906
2983.0,20,37,0.5405405405405406
2984.0,48,95,0.5052631578947369
2985.0,128,257,0.4980544747081712
2986.0,62,119,0.5210084033613446
2987.0,162,281,0.5765124555160143
2988.0,150,245,0.6122448979591837
2989.0,38,67,0.5671641791044776
2990.0,28,43,0.6511627906976745
2991.0,144,248,0.5806451612903226
2992.0,139,272,0.5110294117647058
2993.0,64,96,0.6666666666666666
2994.0,29,54,0.5370370370370371
2995.0,108,223,0.484304932735426
2996.0,130,272,0.47794117647058826
2997.0,152,276,0.5507246376811594
2998.0,218,382,0.5706806282722513
2999.0,28,52,0.5384615384615384
3000.0,63,106,0.5943396226415094
3001.0,202,368,0.5489130434782609
3002.0,85,138,0.6159420289855072
3003.0,231,405,0.5703703703703704
3004.0,79,131,0.6030534351145038
3005.0,381,687,0.5545851528384279
3006.0,354,659,0.5371775417298937
3007.0,372,614,0.6058631921824105
3008.0,250,462,0.5411255411255411
3009.0,31,46,0.6739130434782609
3010.0,66,105,0.6285714285714286
3011.0,8,17,0.47058823529411764
3012.0,32,51,0.6274509803921569
3013.0,14,16,0.875
3014.0,86,162,0.5308641975308642
3015.0,164,326,0.5030674846625767
3016.0,305,703,0.43385490753911804
3017.0,293,486,0.602880658436214
3018.0,197,312,0.6314102564102564
3019.0,77,114,0.6754385964912281
3020.0,76,127,0.5984251968503937
3021.0,18,28,0.6428571428571429
3022.0,25,35,0.7142857142857143
3023.0,183,318,0.5754716981132075
3024.0,53,100,0.53
3025.0,235,388,0.6056701030927835
3026.0,139,227,0.6123348017621145
3027.0,102,165,0.6181818181818182
3028.0,237,446,0.531390134529148
3029.0,152,264,0.5757575757575758
3030.0,199,300,0.6633333333333333
3031.0,114,204,0.5588235294117647
3032.0,32,50,0.64
3033.0,32,49,0.6530612244897959
3034.0,55,86,0.6395348837209303
3035.0,268,478,0.5606694560669456
3036.0,5,8,0.625
3037.0,6,9,0.6666666666666666
3038.0,99,183,0.5409836065573771
3039.0,32,60,0.5333333333333333
3040.0,181,325,0.556923076923077
3041.0,87,155,0.5612903225806452
3042.0,277,462,0.5995670995670995
3043.0,80,131,0.6106870229007634
3044.0,207,400,0.5175
3045.0,137,272,0.5036764705882353
3046.0,195,312,0.625
3047.0,65,108,0.6018518518518519
3048.0,246,445,0.5528089887640449
3049.0,251,419,0.5990453460620525
3050.0,38,56,0.6785714285714286
3051.0,224,402,0.5572139303482587
3052.0,224,352,0.6363636363636364
3053.0,39,71,0.5492957746478874
3054.0,147,243,0.6049382716049383
3055.0,48,121,0.39669421487603307
3056.0,38,70,0.5428571428571428
3057.0,56,94,0.5957446808510638
3058.0,3,5,0.6
3059.0,350,659,0.5311077389984825
3060.0,67,127,0.5275590551181102
3061.0,1,4,0.25
3062.0,281,576,0.4878472222222222
3063.0,4,9,0.4444444444444444
3064.0,1,2,0.5
3065.0,145,269,0.5390334572490706
3066.0,60,123,0.4878048780487805
3067.0,303,544,0.5569852941176471
3068.0,30,52,0.5769230769230769
3069.0,51,84,0.6071428571428571
3070.0,100,160,0.625
3071.0,33,53,0.6226415094339622
3072.0,159,288,0.5520833333333334
3073.0,98,140,0.7
3074.0,65,95,0.6842105263157895
3075.0,216,340,0.6352941176470588
3076.0,118,159,0.7421383647798742
3077.0,37,57,0.6491228070175439
3078.0,200,311,0.6430868167202572
3079.0,126,175,0.72
3080.0,74,94,0.7872340425531915
3081.0,315,554,0.5685920577617328
3082.0,64,96,0.6666666666666666
3083.0,286,412,0.6941747572815534
3084.0,335,585,0.5726495726495726
3085.0,64,115,0.5565217391304348
3086.0,176,261,0.6743295019157088
3087.0,132,221,0.5972850678733032
3088.0,7,14,0.5
3089.0,13,16,0.8125
3090.0,4,9,0.4444444444444444
3091.0,12,17,0.7058823529411765
3092.0,8,12,0.6666666666666666
3093.0,4,10,0.4
3094.0,9,12,0.75
3095.0,115,190,0.6052631578947368
3096.0,95,150,0.6333333333333333
3097.0,20,31,0.6451612903225806
3098.0,21,28,0.75
3099.0,33,74,0.44594594594594594
3100.0,98,177,0.5536723163841808
3101.0,177,351,0.5042735042735043
3102.0,23,52,0.4423076923076923
3103.0,5,6,0.8333333333333334
3104.0,75,102,0.7352941176470589
3105.0,64,119,0.5378151260504201
3106.0,141,262,0.5381679389312977
3107.0,367,593,0.6188870151770658
3108.0,74,95,0.7789473684210526
3109.0,50,70,0.7142857142857143
3110.0,50,76,0.6578947368421053
3111.0,164,254,0.6456692913385826
3112.0,171,265,0.6452830188679245
3113.0,26,55,0.4727272727272727
3114.0,27,54,0.5
3115.0,45,64,0.703125
3116.0,294,541,0.5434380776340111
3117.0,13,25,0.52
3118.0,56,82,0.6829268292682927
3119.0,180,301,0.5980066445182725
3120.0,47,86,0.5465116279069767
3121.0,8,16,0.5
3122.0,73,141,0.5177304964539007
3123.0,229,511,0.4481409001956947
3124.0,54,91,0.5934065934065934
3125.0,3,4,0.75
3126.0,228,368,0.6195652173913043
3127.0,287,479,0.5991649269311065
3128.0,185,374,0.4946524064171123
3129.0,14,18,0.7777777777777778
3130.0,42,78,0.5384615384615384
3131.0,7,16,0.4375
3132.0,44,93,0.4731182795698925
3133.0,16,25,0.64
3134.0,1,3,0.3333333333333333
3135.0,3,3,1.0
3136.0,145,231,0.6277056277056277
3137.0,108,179,0.6033519553072626
3138.0,20,36,0.5555555555555556
3139.0,168,290,0.5793103448275863
3140.0,6,6,1.0
3141.0,3,8,0.375
3142.0,57,115,0.4956521739130435
3143.0,185,344,0.5377906976744186
3144.0,215,387,0.5555555555555556
3145.0,6,16,0.375
3146.0,3,11,0.2727272727272727
3147.0,33,64,0.515625
3148.0,3,7,0.42857142857142855
3149.0,11,17,0.6470588235294118
3150.0,8,12,0.6666666666666666
3151.0,1,3,0.3333333333333333
3152.0,6,8,0.75
3153.0,226,422,0.5355450236966824
3154.0,139,229,0.6069868995633187
3155.0,7,15,0.4666666666666667
3156.0,3,9,0.3333333333333333
3157.0,5,8,0.625
3158.0,8,17,0.47058823529411764
3159.0,5,11,0.45454545454545453
3160.0,84,153,0.5490196078431373
3161.0,137,245,0.5591836734693878
3162.0,37,57,0.6491228070175439
3163.0,335,548,0.6113138686131386
3164.0,13,23,0.5652173913043478
3165.0,78,141,0.5531914893617021
3166.0,271,479,0.5657620041753654
3167.0,4,12,0.3333333333333333
3168.0,43,69,0.6231884057971014
3169.0,158,261,0.6053639846743295
3170.0,13,20,0.65
3171.0,11,17,0.6470588235294118
3172.0,6,15,0.4
3173.0,8,20,0.4
3174.0,295,507,0.5818540433925049
3175.0,179,296,0.6047297297297297
3176.0,199,401,0.49625935162094764
3177.0,109,164,0.6646341463414634
3178.0,10,26,0.38461538461538464
3179.0,17,28,0.6071428571428571
3180.0,18,31,0.5806451612903226
3181.0,174,306,0.5686274509803921
3182.0,83,121,0.6859504132231405
3183.0,145,224,0.6473214285714286
3184.0,41,74,0.5540540540540541
3185.0,31,53,0.5849056603773585
3186.0,33,71,0.4647887323943662
3187.0,41,76,0.5394736842105263
3188.0,28,52,0.5384615384615384
3189.0,61,119,0.5126050420168067
3190.0,20,30,0.6666666666666666
3191.0,34,63,0.5396825396825397
3192.0,22,42,0.5238095238095238
3193.0,28,61,0.45901639344262296
3194.0,40,68,0.5882352941176471
3195.0,32,47,0.6808510638297872
3196.0,28,55,0.509090909090909
3197.0,34,55,0.6181818181818182
3198.0,40,74,0.5405405405405406
3199.0,104,182,0.5714285714285714
3200.0,34,48,0.7083333333333334
3201.0,42,81,0.5185185185185185
3202.0,45,91,0.4945054945054945
3203.0,17,25,0.68
3204.0,30,35,0.8571428571428571
3205.0,42,73,0.5753424657534246
3206.0,37,55,0.6727272727272727
3207.0,34,70,0.4857142857142857
3208.0,36,58,0.6206896551724138
3209.0,43,80,0.5375
3210.0,43,68,0.6323529411764706
3211.0,16,30,0.5333333333333333
3212.0,51,92,0.5543478260869565
3213.0,39,71,0.5492957746478874
3214.0,51,92,0.5543478260869565
3215.0,101,174,0.5804597701149425
3216.0,64,107,0.5981308411214953
3217.0,62,108,0.5740740740740741
3218.0,36,48,0.75
3219.0,43,61,0.7049180327868853
3220.0,26,45,0.5777777777777777
3221.0,29,46,0.6304347826086957
3222.0,22,36,0.6111111111111112
3223.0,35,51,0.6862745098039216
3224.0,89,145,0.6137931034482759
3225.0,30,49,0.6122448979591837
3226.0,53,79,0.6708860759493671
3227.0,45,78,0.5769230769230769
3228.0,43,64,0.671875
3229.0,29,42,0.6904761904761905
3230.0,73,148,0.49324324324324326
3231.0,52,72,0.7222222222222222
3232.0,41,63,0.6507936507936508
3233.0,48,71,0.676056338028169
3234.0,50,83,0.6024096385542169
3235.0,42,71,0.5915492957746479
3236.0,120,177,0.6779661016949152
3237.0,46,63,0.7301587301587301
3238.0,60,86,0.6976744186046512
3239.0,93,157,0.5923566878980892
3240.0,43,59,0.7288135593220338
3241.0,227,413,0.549636803874092
3242.0,31,49,0.6326530612244898
3243.0,48,92,0.5217391304347826
3244.0,75,124,0.6048387096774194
3245.0,49,86,0.5697674418604651
3246.0,50,72,0.6944444444444444
3247.0,38,73,0.5205479452054794
3248.0,61,117,0.5213675213675214
3249.0,37,63,0.5873015873015873
3250.0,61,88,0.6931818181818182
3251.0,4,6,0.6666666666666666
3252.0,81,140,0.5785714285714286
3253.0,236,478,0.49372384937238495
3254.0,33,73,0.4520547945205479
3255.0,64,97,0.6597938144329897
3256.0,40,73,0.547945205479452
3257.0,56,86,0.6511627906976745
3258.0,37,63,0.5873015873015873
3259.0,54,90,0.6
3260.0,53,76,0.6973684210526315
3261.0,67,131,0.5114503816793893
3262.0,36,62,0.5806451612903226
3263.0,48,69,0.6956521739130435
3264.0,29,70,0.4142857142857143
3265.0,35,56,0.625
3266.0,73,100,0.73
3267.0,14,23,0.6086956521739131
